ID,nom,departement,ville,CP,type
0911883C,Ecole maternelle Les Erables,91,Villemoisson-sur-Orge,91360,primaire
0911885E,Ecole primaire privée Les Ribambelles,91,Montgeron,91230,primaire
0911889J,Collège privé Cohen Tenoudji,91,Savigny-sur-Orge,91600,secondaire
0911890K,Ecole maternelle Les Boutons d'Or,91,Ollainville,91340,primaire
0911892M,Ecole maternelle Bastard,91,Chamarande,91730,primaire
0911897T,Ecole primaire privée Cohen Tenoudji,91,Savigny-sur-Orge,91600,primaire
0911899V,Collège Roland Garros,91,Saint-Germain-lès-Arpajon,91180,secondaire
0911908E,Ecole élémentaire Christian Andersen,91,Villebon-sur-Yvette,91140,primaire
0911910G,Ecole élémentaire Condorcet,91,Évry,91000,primaire
0911911H,Ecole maternelle d'application Condorcet,91,Évry,91000,primaire
0911913K,Lycée général et technologique Vallée de Chevreuse,91,Gif-sur-Yvette,91192,secondaire
0911917P,Ecole maternelle Les Ecureuils,91,Vayres-sur-Essonne,91820,primaire
0911920T,Collège Jean Monnet,91,Briis-sous-Forges,91640,secondaire
0911923W,Ecole maternelle Les Renondaines,91,La-Ville-du-Bois,91620,primaire
0911927A,Lycée général et technologique Maurice Eliot,91,Épinay-sous-Sénart,91860,secondaire
0911928B,Ecole élémentaire Jacques Tati,91,Courcouronnes,91080,primaire
0911931E,Ecole maternelle Daniel Balavoine,91,Varennes-Jarcy,91480,primaire
0911933G,Ecole maternelle Anne Frank,91,Saint-Pierre-du-Perray,91280,primaire
0911934H,Ecole élémentaire Anne Frank,91,Saint-Pierre-du-Perray,91280,primaire
0911935J,Lycée général et technologique privé Sénart-Enseignement,91,Draveil,91210,secondaire
0911937L,Lycée polyvalent François Truffaut,91,Bondoufle,91072,secondaire
0911938M,Lycée général et technologique Camille Claudel,91,Palaiseau,91120,secondaire
0911940P,Collège Emile Auvray,91,Dourdan,91410,secondaire
0911941R,Ecole élémentaire N.J.Conte,91,Évry,91000,primaire
0911942S,Ecole maternelle N.J.Conte,91,Évry,91000,primaire
0911943T,Ecole maternelle L. Mouchard,91,Saulx-les-Chartreux,91160,primaire
0911945V,Lycée polyvalent Marguerite Yourcenar,91,Morangis,91423,secondaire
0911946W,Lycée polyvalent Léonard de Vinci,91,Saint-Michel-sur-Orge,91240,secondaire
0911948Y,Collège Camille Claudel,91,Saint-Pierre-du-Perray,91280,secondaire
0911950A,Ecole primaire Vincent Van Gogh,91,Courcouronnes,91080,primaire
0911951B,Ecole maternelle Templiers,91,Épinay-sur-Orge,91360,primaire
0911953D,Ecole primaire Bois Guillaume,91,Évry,91000,primaire
0911954E,Ecole maternelle Jacques Tati,91,Courcouronnes,91080,primaire
0911955F,Ecole maternelle Dolto Françoise,91,Juvisy-sur-Orge,91260,primaire
0911957H,Ecole maternelle Les Renardeaux,91,Saintry-sur-Seine,91250,primaire
0911958J,Ecole maternelle Ariane,91,Villabé,91100,primaire
0911959K,Ecole élémentaire Ariane,91,Villabé,91100,primaire
0911961M,Lycée général et technologique Edmond Michelet,91,Arpajon,91290,secondaire
0911962N,Lycée polyvalent Marie Laurencin,91,Mennecy,91542,secondaire
0911965S,Section d'enseignement professionnel du lycée polyvalent Georges Brassens,91,Courcouronnes,91080,secondaire
0911967U,Ecole maternelle La Cressonnerie,91,Baulne,91590,primaire
0911968V,Ecole maternelle Duchon d'Angenières,91,Sermaise,91530,primaire
0911969W,Ecole élémentaire Victor Hugo,91,Arpajon,91290,primaire
0911971Y,Ecole maternelle école publique,91,Guillerval,91690,primaire
0911983L,Lycée général et technologique Jules Verne,91,Limours,91470,secondaire
0911985N,Lycée polyvalent Alfred Kastler,91,Dourdan,91410,secondaire
0911987R,Ecole maternelle Le Château,91,Angervilliers,91470,primaire
0911988S,Ecole primaire Alain Savary,91,Évry,91000,primaire
0911989T,Ecole maternelle Le Pileux,91,Massy,91300,primaire
0912000E,Collège privé Beth Rivkah,91,Yerres,91330,secondaire
0912006L,Ecole élémentaire Manureva,91,Saint-Pierre-du-Perray,91280,primaire
0912007M,Ecole maternelle Manureva,91,Saint-Pierre-du-Perray,91280,primaire
0912009P,Ecole élémentaire L'Orme,91,Marcoussis,91460,primaire
0912012T,Section d'enseignement professionnel du lycée polyvalent Francisque Sarcey,91,Dourdan,91410,secondaire
0912013U,Section d'enseignement professionnel du lycée polyvalent François Truffaut,91,Bondoufle,91072,secondaire
0912014V,Section d'enseignement professionnel du lycée polyvalent Marguerite Yourcenar,91,Morangis,91420,secondaire
0912015W,Section d'enseignement professionnel du lycée polyvalent Leonard de Vinci,91,Saint-Michel-sur-Orge,91240,secondaire
0912016X,Section d'enseignement professionnel du lycée polyvalent Marie Laurencin,91,Mennecy,91542,secondaire
0912017Y,Section d'enseignement professionnel du lycée polyvalent Alfred Kastler,91,Dourdan,91410,secondaire
0912020B,Ecole maternelle école publique,91,Boissy-la-Rivière,91690,primaire
0912086Y,Collège de L'Ermitage,91,Soisy-sur-Seine,91450,secondaire
0912092E,Section d'enseignement professionnel du lycée polyvalent Clément Ader,91,Athis-Mons,91200,secondaire
0912101P,Ecole maternelle l'Indienne,91,Corbeil-Essonnes,91100,primaire
0912103S,Ecole élémentaire Jean Moulin,91,Grigny,91350,primaire
0912104T,Ecole maternelle Jean Moulin,91,Grigny,91350,primaire
0912105U,Section d'enseignement professionnel privée du lycée polyvalent Saint Pierre,91,Brunoy,91801,secondaire
0912106V,Ecole maternelle école publique,91,Bouville,91880,primaire
0912109Y,Collège Robert Doisneau,91,Itteville,91760,secondaire
0912110Z,Section d'enseignement professionnel du lycée polyvalent Jean-Pierre Timbaud,91,Brétigny-sur-Orge,91220,secondaire
0912111A,Section d'enseignement professionnel du lycée polyvalent Geoffroy Saint Hilaire,91,Étampes,91153,secondaire
0912112B,Section d'enseignement professionnel du lycée polyvalent L'Essouriau,91,Les-Ulis,91940,secondaire
0912113C,Section d'enseignement professionnel du lycée polyvalent Robert Doisneau,91,Corbeil-Essonnes,91107,secondaire
0912114D,Ecole maternelle école publique,91,Oncy-sur-École,91490,primaire
0912115E,Ecole maternelle école publique,91,La-Forêt-le-Roi,91410,primaire
0912117G,Lycée polyvalent privé Notre Dame de Sion,91,Évry,91000,secondaire
0912118H,Section d'enseignement professionnel privée du lycée polyvalent Jean Saint Paul,91,Évry,91000,secondaire
0912124P,Section d'enseignement professionnel du lycée polyvalent de Vilgenis,91,Massy,91305,secondaire
0912129V,Ecole primaire Jean de La Fontaine,91,Guibeville,91630,primaire
0912134A,Ecole maternelle Le Noyer,91,Nozay,91620,primaire
0912142J,"Lycée polyvalent Gaspard Monge, lycée des métiers de l'automobile et de la logistique",91,Savigny-sur-Orge,91600,secondaire
0912152V,Section d'enseignement professionnel du lycée polyvalent Gaspard Monge,91,Savigny-sur-Orge,91600,secondaire
0912161E,Lycée polyvalent privé Saint Léon,91,Corbeil-Essonnes,91100,secondaire
0912162F,Section d'enseignement professionnel privée du lycée polyvalent Saint Léon,91,Corbeil-Essonnes,91100,secondaire
0912163G,Lycée polyvalent Paul Langevin,91,Sainte-Geneviève-des-Bois,91706,secondaire
0912164H,Section d'enseignement professionnel du lycée polyvalent Paul Langevin,91,Sainte-Geneviève-des-Bois,91706,secondaire
0912165J,Ecole élémentaire Petit Gobert,91,Nozay,91620,primaire
0912173T,Collège Galilée,91,Évry,91005,secondaire
0912174U,Collège Louise Weiss,91,Nozay,91620,secondaire
0912175V,Collège La Fontaine aux Bergers,91,Ollainville,91340,secondaire
0912181B,Ecole primaire Tony Laine,91,Sainte-Geneviève-des-Bois,91700,primaire
0912182C,Ecole maternelle Charles Perrault,91,Lardy,91510,primaire
0912196T,Collège Sonia Delaunay,91,Grigny,91350,secondaire
0912233H,Collège Olympe de Gouges,91,Champcueil,91750,secondaire
0912251C,"Lycée polyvalent Henri Poincare, lycée des métiers de l'aide à la personne",91,Palaiseau,91122,secondaire
0912252D,Ecole maternelle De l'Aune,91,Ormoy,91540,primaire
0912257J,Collège Rosa Parks,91,Villabé,91100,secondaire
0912258K,Ecole primaire  Louise Michel,91,Viry-Châtillon,91170,primaire
0912259L,Ecole maternelle Angela Davis,91,Grigny,91350,primaire
0912260M,Ecole élémentaire Dulcie September,91,Grigny,91350,primaire
0912264S,Section d'enseignement général et professionnel adapté privé du collège Saint Charles,91,Athis-Mons,91200,secondaire
0912271Z,Ecole élémentaire Les Quatre Saisons,91,Saint-Pierre-du-Perray,91280,primaire
0912272A,Ecole maternelle Les Quatre Saisons,91,Saint-Pierre-du-Perray,91280,primaire
0912276E,Collège Germaine Tillion,91,Lardy,91510,secondaire
0912279H,Ecole élémentaire Aimé Césaire,91,Grigny,91350,primaire
0912285P,Ecole Maria Montessori internationale,91,Évry,91000,primaire
0912286R,Ecole maternelle Paul Langevin,91,Grigny,91350,primaire
0912291W,Ecole professionnelle privée adaptée Kalliopê,91,Évry,91000,
0912295A,Ecole élémentaire time 4 school,91,Massy,91300,primaire
0912296B,Ecole maternelle Joliot-Curie,91,Massy,91300,primaire
0912297C,Ecole primaire Jean Ferrat,91,Longpont-sur-Orge,91310,primaire
0912298D,Ecole élémentaire privée La Cape,91,Verrières-le-Buisson,91370,primaire
0912299E,Ecole maternelle Georges Charpak,91,Grigny,91350,primaire
0912300F,Ecole élémentaire Lucie Aubrac,91,Grigny,91350,primaire
0912301G,Ecole maternelle Le Petit Prince,91,Étampes,91150,primaire
0912302H,Ecole élémentaire Le Petit Prince,91,Étampes,91150,primaire
0912303J,Ecole secondaire privée Time 4 School,91,Massy,91300,secondaire
0912308P,Ecole 2D degré professionnel privée Planète Beauté,91,Orsay,91400,secondaire
0912309R,Groupe Scolaire Educ'Etic,91,Massy,91300,primaire
0912311T,Ecole Primaire LES ORMES,91,Tigery,91250,primaire
0912312U,Ecole Primaire LE CLOS,91,Tigery,91250,primaire
0912314W,Ecole élémentaire Atlantis,91,Massy,91300,primaire
0912315X,Ecole primaire Aimé Cesaire,91,Brétigny-sur-Orge,91220,primaire
0912316Y,Ecole primaire La Papeterie,91,Corbeil-Essonnes,91100,primaire
0912320C,Ecole privée Rhazes,91,Vigneux-sur-Seine,91270,primaire
0912321D,Lycée polyvalent privé Saint-Martin,91,Palaiseau,91120,secondaire
0912323F,Ecole maternelle Beauregard,91,Yerres,91330,primaire
0912324G,école primaire du bois fresnais,91,Ballainvilliers,91160,primaire
0912325H,Ecole primaire Tomi Ungerer,91,Juvisy-sur-Orge,91260,primaire
0912327K,Ecole Tarcisius,91,Briis-sous-Forges,91640,primaire
0912328L,Ecole des fourmis,91,Draveil,91210,primaire
0912329M,ECOLE PRIVEE LA LUMIERE DU SAVOIR,91,Corbeil-Essonnes,91100,primaire
0912333S,Ecole maternelle,91,Montlhéry,91310,primaire
0912334T,Ecole maternelle Léonard de Vinci,91,Massy,91300,primaire
0912335U,Ecole élémentaire Léonard de Vinci,91,Massy,91300,primaire
0912336V,ECOLE ELEMENTAIRE ROBERT DESNOS,91,Fleury-Mérogis,91700,primaire
0912337W,Ecole secondaire privée Educ' Etic,91,Massy,91300,secondaire
0912339Y,Ecole maternelle bilingue internationale Nouqa,91,Orsay,91400,primaire
0912340Z,Ecole élémentaire privée Montessori bilingue de l'Arbre à Papillons,91,Sainte-Geneviève-des-Bois,91700,primaire
0912342B,Lycée géréral et technologique privé la Salle Saint Nicolas d'Igny,91,Igny,91430,secondaire
0912346F,école primaire Derrida,91,Ris-Orangis,91130,primaire
0912347G,école primaire Caroline Aigle,91,Palaiseau,91120,primaire
0912348H,école primaire nelson mandela,91,Morangis,91420,primaire
0912349J,école primaire les bartelottes,91,La-Ville-du-Bois,91620,primaire
0912350K,Ecole primaire Jean-Baptiste de La Salle,91,Athis-Mons,91200,primaire
0912352M,Ecole Elémentaire privée Groupe Scolaire Excellence,91,Corbeil-Essonnes,91100,primaire
0912353N,Ecole secondaire privée Groupe Scolaire Excellence,91,Corbeil-Essonnes,91100,secondaire
0920068Z,Collège Maison-Blanche,92,Clamart,92140,secondaire
0920077J,Collège Jean Perrin,92,Nanterre,92000,secondaire
0920081N,Collège Les Ormeaux,92,Fontenay-aux-Roses,92260,secondaire
0920130S,Lycée général et technologique Descartes,92,Antony,92761,secondaire
0920131T,Lycée général et technologique Auguste Renoir,92,Asnières-sur-Seine,92600,secondaire
0920132U,Lycée général et technologique Albert Camus,92,Bois-Colombes,92270,secondaire
0920134W,Lycée général et technologique Jacques Prévert,92,Boulogne-Billancourt,92100,secondaire
0920135X,Lycée général et technologique Emmanuel Mounier,92,Châtenay-Malabry,92290,secondaire
0920136Y,Lycée polyvalent Newton-Enrea,92,Clichy,92110,secondaire
0920137Z,Lycée général et technologique Guy de Maupassant,92,Colombes,92701,secondaire
0920138A,Lycée général et technologique Paul Lapie,92,Courbevoie,92401,secondaire
0920141D,Lycée général et technologique Joliot-Curie,92,Nanterre,92014,secondaire
0920142E,Lycée général Louis Pasteur,92,Neuilly-sur-Seine,92200,secondaire
0920143F,Lycée général La Folie Saint James,92,Neuilly-sur-Seine,92200,secondaire
0920144G,Lycée général et technologique L'Agora,92,Puteaux,92816,secondaire
0920145H,Lycée général et technologique Lakanal,92,Sceaux,92331,secondaire
0920146J,Lycée général Marie Curie,92,Sceaux,92331,secondaire
0920147K,Lycée général et technologique Paul Langevin,92,Suresnes,92150,secondaire
0920149M,Lycée général et technologique Michelet,92,Vanves,92174,secondaire
0920150N,"Lycée professionnel de Prony, lycée des métiers du bois, de l'ébénisterie, de la technique de l'architecture et de l'habitat",92,Asnières-sur-Seine,92600,secondaire
0920158X,"Lycée professionnel La Tournelle, lycée des métiers du numérique, de l'électricité, de l'accueil, du commerce , et de la gestion",92,La-Garenne-Colombes,92250,secondaire
0920160Z,Section d'Enseignement Professionnel du lycée polyvalent Galilée,92,Gennevilliers,92230,secondaire
0920163C,Lycée professionnel Louis Girard,92,Malakoff,92240,secondaire
0920164D,"Lycée professionnel Jean Monnet , lycée des métiers des constructions et de la gestion administrative",92,Montrouge,92120,secondaire
0920166F,"Lycée professionnel Vassily Kandinsky, lycée des métiers de l'esthétique et des services à la personne",92,Neuilly-sur-Seine,92200,secondaire
0920170K,"Lycée professionnel Florian, lycée des métiers de la beauté et de la vente",92,Sceaux,92330,secondaire
0920171L,"Lycée professionnel Louis Blériot, lycée des métiers de l'énergie",92,Suresnes,92150,secondaire
0920174P,Ecole élémentaire publique Descartes A,92,Asnières-sur-Seine,92600,primaire
0920177T,Ecole élémentaire Victor Hugo A,92,Clichy,92110,primaire
0920181X,Ecole primaire publique Jacques Cabourg,92,Vanves,92170,primaire
0920183Z,Ecole élémentaire publique Michelet A,92,Asnières-sur-Seine,92600,primaire
0920192J,Ecole élémentaire d'application Raymond Queneau,92,Montrouge,92120,primaire
0920193K,Ecole élémentaire publique Marcel Doret,92,Châtillon,92320,primaire
0920194L,Ecole élémentaire publique Charles Peguy A,92,Colombes,92700,primaire
0920195M,Ecole élémentaire publique Billancourt,92,Boulogne-Billancourt,92100,primaire
0920198R,Ecole élémentaire publique Logie-Cayla,92,Courbevoie,92400,primaire
0920203W,Ecole élémentaire publique Benoit Malon,92,Puteaux,92800,primaire
0920207A,Ecole élémentaire publique Jules Ferry A,92,Clichy,92110,primaire
0920213G,Ecole élémentaire publique Louis Pasteur A,92,Clichy,92110,primaire
0920214H,Ecole élémentaire publique Cdt Charcot A,92,Neuilly-sur-Seine,92200,primaire
0920217L,Ecole élémentaire publique Jules Verne A,92,Villeneuve-la-Garenne,92390,primaire
0920218M,Ecole élémentaire publique La Roue A,92,Fontenay-aux-Roses,92260,primaire
0920225V,Ecole élémentaire publique Paul Langevin A,92,Gennevilliers,92230,primaire
0920226W,Ecole élémentaire application Fontaine,92,Asnières-sur-Seine,92600,primaire
0920228Y,Ecole élémentaire publique Huissiers,92,Neuilly-sur-Seine,92200,primaire
0920229Z,Ecole élémentaire publique Jean-Jacques Rousseau,92,Colombes,92700,primaire
0920231B,Ecole élémentaire publique Pierre Brossolette,92,Châtenay-Malabry,92290,primaire
0920233D,Ecole élémentaire publique Henri  Wallon A,92,Bagneux,92220,primaire
0920235F,Ecole élémentaire publique Alphonse de Lamartine,92,Courbevoie,92400,primaire
0920244R,Ecole élémentaire publique Thomas Masaryk,92,Châtenay-Malabry,92290,primaire
0920245S,Ecole élémentaire d'application Lazare Carnot,92,Colombes,92700,primaire
0920247U,Ecole élémentaire publique Léon Bourgeois A,92,Colombes,92700,primaire
0920248V,Ecole élémentaire publique Léonard de Vinci,92,Châtenay-Malabry,92290,primaire
0920253A,Ecole élémentaire publique Anatole France,92,Le-Plessis-Robinson,92350,primaire
0920265N,Ecole élémentaire publique Paul Bert A,92,Bois-Colombes,92270,primaire
0920269T,Ecole élémentaire publique Pierre Grenier,92,Boulogne-Billancourt,92100,primaire
0920286L,Ecole élémentaire publique André Marsault,92,La-Garenne-Colombes,92250,primaire
0920289P,Ecole élémentaire publique Les Grésillons A,92,Gennevilliers,92230,primaire
0920293U,Ecole élémentaire publique Voltaire,92,Issy-les-Moulineaux,92130,primaire
0920294V,Ecole élémentaire publique Marcellin Berthelot A,92,Colombes,92700,primaire
0920299A,Ecole élémentaire publique Descartes B,92,Asnières-sur-Seine,92600,primaire
0920301C,Ecole élémentaire publique Victor Hugo B,92,Clichy,92110,primaire
0920303E,Ecole élémentaire publique Anatole France,92,Courbevoie,92400,primaire
0920313R,Ecole élémentaire publique Paul Bert B,92,Bois-Colombes,92270,primaire
0920317V,Ecole élémentaire publique Charles Peguy B,92,Colombes,92700,primaire
0920323B,Ecole élémentaire publique Jules Ferry,92,Bois-Colombes,92270,primaire
0920328G,Ecole élémentaire publique Marcel Cachin,92,Bagneux,92220,primaire
0920332L,Ecole élémentaire publique Vaillant-Jaurès,92,Suresnes,92150,primaire
0920334N,Ecole élémentaire publique Jean Jaurès,92,Puteaux,92800,primaire
0920335P,Ecole élémentaire publique Larmeroux,92,Vanves,92170,primaire
0920337S,Ecole élémentaire publique Louis Pasteur B,92,Clichy,92110,primaire
0920338T,Ecole primaire publique Charcot B,92,Neuilly-sur-Seine,92200,primaire
0920340V,Ecole élémentaire publique Jules Verne B,92,Villeneuve-la-Garenne,92390,primaire
0920342X,Ecole élémentaire publique La Roue B,92,Fontenay-aux-Roses,92260,primaire
0920345A,Ecole élémentaire publique Gambetta,92,Vanves,92170,primaire
0920349E,Ecole élémentaire publique Paul Langevin B,92,Gennevilliers,92230,primaire
0920350F,Ecole élémentaire publique Maintenon,92,Colombes,92700,primaire
0920352H,Ecole élémentaire publique Flachat,92,Asnières-sur-Seine,92600,primaire
0920353J,Ecole primaire publique Anatole France,92,Issy-les-Moulineaux,92130,primaire
0920358P,Ecole élémentaire publique Henri Wallon B,92,Bagneux,92220,primaire
0920370C,Ecole élémentaire publique Léon Bourgeois B,92,Colombes,92700,primaire
